month,SO2,NO2,CO,OZONE,PM10,PM25,id,city,population,popdense,area,other_frac,car_frac,pt_frac,Car,PT,Other,Temp,RH,Pressure,Wind,Precip
1,1.97887219897,NA,NA,NA,21.0322580645,NA,Saint-Nazaire1,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,36.8694903339,NA,1015.40242915,6.64287676626,32.1
2,3.93980370774,NA,NA,NA,20.9285714286,NA,Saint-Nazaire2,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,41.3787826087,NA,1005.05579268,9.83800363727,74.2
3,4.79050726422,NA,NA,NA,22.6774193548,NA,Saint-Nazaire3,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,45.4504061471,NA,1017.090625,9.42218295499,51.4
4,1.58539440204,NA,NA,NA,25.3,NA,Saint-Nazaire4,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,52.7284550898,NA,1018.96055944,8.22558593533,20.3
5,0.878490519576,NA,NA,NA,17.0967741935,NA,Saint-Nazaire5,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,55.2687460485,NA,1017.4117037,7.90481277977,31.1
6,1.98480916031,NA,NA,NA,17.3703703704,NA,Saint-Nazaire6,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,64.2731865585,NA,1016.37791667,7.27937672306,39.4
7,1.60710416154,NA,NA,NA,15.6451612903,NA,Saint-Nazaire7,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,67.4277894737,NA,1018.30478796,7.41160046784,16.0
8,1.06073627185,NA,NA,NA,13.4516129032,NA,Saint-Nazaire8,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,63.7751864407,NA,1017.95060565,7.37824556836,42.2
9,3.10507633588,NA,NA,NA,17.5666666667,NA,Saint-Nazaire9,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,59.4528899083,NA,1016.94818942,5.5849733211,64.4
10,2.28875892637,NA,NA,NA,19.5806451613,NA,Saint-Nazaire10,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,55.0899047619,NA,1013.31164384,7.84570849524,194.3
11,2.09763358779,NA,NA,NA,18.4,NA,Saint-Nazaire11,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,46.8501923077,NA,1008.21340206,8.40170844444,168.8
12,2.0510588525,NA,NA,NA,23.4482758621,NA,Saint-Nazaire12,Saint-Nazaire,213083.0,528.228370104,403.3918132,NA,NA,NA,NA,NA,NA,37.618429003,NA,1013.88114754,7.32218884189,65.4
1,NA,15.2470315717,NA,0.0138648870968,NA,NA,Sarrebruck - Forbach1,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,29.7569924812,NA,1015.57412399,7.64424480404,25.9
2,NA,8.5228343465,NA,0.0275891428571,NA,NA,Sarrebruck - Forbach2,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,35.8493870968,NA,1005.77164634,10.4939120194,52.3
3,NA,8.20763555251,NA,0.0306232741935,NA,NA,Sarrebruck - Forbach3,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,42.0521451441,NA,1017.98739726,10.2650103565,33.3
4,NA,7.43421985816,NA,0.0365671166667,NA,NA,Sarrebruck - Forbach4,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,49.3155414013,NA,1019.0474198,7.49423891633,19.7
5,NA,6.76501372684,NA,0.027467,NA,NA,Sarrebruck - Forbach5,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,51.7838994975,NA,1015.30341753,6.27323077789,63.3
6,NA,6.48806737589,NA,0.0407822833333,NA,NA,Sarrebruck - Forbach6,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,63.4486422018,NA,1015.39623431,5.81956065381,59.0
7,NA,5.32585792725,NA,0.0405838709677,NA,NA,Sarrebruck - Forbach7,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,68.8190520231,NA,1017.09384405,6.28343470983,44.6
8,NA,3.91704027356,NA,0.029383516129,NA,NA,Sarrebruck - Forbach8,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,63.7855830389,NA,1015.14522207,7.86928359646,118.8
9,NA,6.46878799392,NA,0.0232515714286,NA,NA,Sarrebruck - Forbach9,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,56.6647368421,NA,1016.31852368,7.09039490798,55.6
10,NA,10.139516129,NA,0.0157116129032,NA,NA,Sarrebruck - Forbach10,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,49.2170593779,NA,1015.10247593,7.83471948728,35.4
11,NA,10.3625,NA,0.0144708269231,NA,NA,Sarrebruck - Forbach11,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,41.7291071429,NA,1008.2545858,8.25157184508,71.5
12,NA,18.2388031915,NA,0.0081755,NA,NA,Sarrebruck - Forbach12,Sarrebruck - Forbach,101806.0,1627.83329937,62.54080196,NA,NA,NA,NA,NA,NA,29.7303945111,NA,1013.73251366,7.44003090034,94.1
1,NA,NA,NA,NA,NA,NA,Strasbourg1,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,30.6151101322,NA,1015.63501362,5.16024534901,23.1
2,NA,NA,NA,NA,NA,NA,Strasbourg2,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,36.3963636364,NA,1006.47864662,6.73306493142,23.5
3,NA,NA,NA,NA,NA,NA,Strasbourg3,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,42.8159780047,NA,1018.40429958,7.72004002516,21.6
4,NA,NA,NA,NA,NA,NA,Strasbourg4,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,53.0498412698,NA,1018.80330935,6.26759839153,19.5
5,NA,NA,NA,NA,NA,NA,Strasbourg5,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,55.1784115523,NA,1015.07721713,5.46297692486,122.8
6,NA,NA,NA,NA,NA,NA,Strasbourg6,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,65.8670292208,NA,1014.86559441,5.66587383389,96.6
7,NA,NA,NA,NA,NA,NA,Strasbourg7,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,70.7817353579,NA,1017.03029891,3.83665947072,140.7
8,NA,NA,NA,NA,NA,NA,Strasbourg8,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,65.6108233533,NA,1015.21036339,5.14650611411,95.8
9,NA,NA,NA,NA,NA,NA,Strasbourg9,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,57.6628571429,NA,1016.58055944,4.0294763165,32.1
10,NA,NA,NA,NA,NA,NA,Strasbourg10,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,48.7443373494,NA,1015.36863824,4.38003131066,45.9
11,NA,NA,NA,NA,NA,NA,Strasbourg11,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,44.3876888556,NA,1008.21697575,5.864647003,75.0
12,NA,NA,NA,NA,NA,NA,Strasbourg12,Strasbourg,768868.0,1529.9439886,502.54650218,0.41,0.47,0.12,361367.96,92264.16,315235.88,29.9915929204,NA,1013.79568345,4.85801378042,124.0
1,NA,NA,NA,NA,NA,NA,Tarbes1,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,38.8929820051,NA,1015.17676609,5.78461702194,119.3
2,NA,NA,NA,NA,NA,NA,Tarbes2,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,39.5520504732,NA,1007.97346221,5.36211636593,47.0
3,NA,NA,NA,NA,NA,NA,Tarbes3,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,45.1352030457,NA,1017.73211009,5.02265561421,43.5
4,NA,NA,NA,NA,NA,NA,Tarbes4,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,52.6381169757,NA,1017.84795417,4.62778113552,65.4
5,NA,NA,NA,NA,NA,NA,Tarbes5,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,53.1183210604,NA,1016.71005803,5.72425408467,142.2
6,NA,NA,NA,NA,NA,NA,Tarbes6,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,61.2965789474,NA,1015.20512367,5.16311185965,106.7
7,NA,NA,NA,NA,NA,NA,Tarbes7,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,67.6912049689,NA,1018.66896,4.2991462559,59.0
8,NA,NA,NA,NA,NA,NA,Tarbes8,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,65.387389313,NA,1018.22362345,4.5183151145,36.5
9,NA,NA,NA,NA,NA,NA,Tarbes9,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,61.2678512397,NA,1016.86552846,4.73857855647,48.1
10,NA,NA,NA,NA,NA,NA,Tarbes10,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,53.0790677966,NA,1013.29538462,4.74483656497,85.1
11,NA,NA,NA,NA,NA,NA,Tarbes11,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,46.3916393443,NA,1011.53031826,6.31004454645,171.3
12,NA,NA,NA,NA,NA,NA,Tarbes12,Tarbes,115557.0,470.192102434,245.76550606,NA,NA,NA,NA,NA,NA,38.0573809524,NA,1013.75864909,4.96964808466,37.0
1,0.456426988426,16.0094371997,NA,NA,31.5483870968,NA,Thionville1,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,30.8280934989,NA,1015.52730978,4.10364644558,43.3
2,0.349291166848,13.1332066869,NA,NA,24.8928571429,NA,Thionville2,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,36.9517264387,NA,1005.71953488,7.2654870392,46.6
3,0.469465648855,13.3765957447,NA,NA,27.8,NA,Thionville3,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,42.733050571,NA,1018.02485714,6.8025143619,26.7
4,0.568816793893,13.162748227,NA,NA,29.5,NA,Thionville4,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,50.7422772277,NA,1018.75528053,5.25189642244,19.1
5,0.334522242695,9.39183785767,NA,NA,23.1612903226,NA,Thionville5,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,54.8495895522,NA,1014.92462687,4.51580143284,89.3
6,0.327977099237,9.66879432624,NA,NA,23.5,NA,Thionville6,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,64.7668789809,NA,1015.21196721,4.1308457172,63.4
7,0.744778625954,8.89212422787,NA,NA,24.8709677419,NA,Thionville7,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,70.2686255924,NA,1016.95264664,4.00734812944,22.3
8,0.305396156883,6.78191489362,NA,NA,15.8064516129,NA,Thionville8,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,64.142815534,NA,1014.95590433,5.42483787227,115.9
9,0.330086864964,9.51239361702,NA,NA,19.1666666667,NA,Thionville9,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,57.2478405316,NA,1016.90920245,4.08157965449,41.0
10,0.51137141353,14.7050789293,NA,NA,24.4838709677,NA,Thionville10,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,49.3897727273,NA,1015.10406732,4.20134509091,31.5
11,0.18858778626,11.3443191489,NA,NA,17.5333333333,NA,Thionville11,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,42.9233368311,NA,1008.04903418,5.83029617629,72.2
12,0.923732279171,19.0099787234,NA,NA,27.7096774194,NA,Thionville12,Thionville,135627.0,941.799725672,144.00832396,NA,NA,NA,NA,NA,NA,30.5481116279,NA,1013.64574616,4.19815193302,103.0
1,0.124710662398,16.1786890872,NA,0.0154129354839,27.0,20.7741935484,Toulouse1,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,42.9826790698,NA,1013.72197962,9.17763713488,89.4
2,0.176035986914,13.1481952888,NA,0.0227381428571,25.2857142857,18.9285714286,Toulouse2,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,44.0997435897,NA,1006.56366906,8.55621880342,45.3
3,0.168505294262,11.2095058339,NA,0.0290634516129,26.2258064516,19.1935483871,Toulouse3,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,48.266833713,NA,1017.13478261,8.38352953075,88.9
4,0.302697201018,10.2968439716,NA,0.03352255,18.7666666667,13.8666666667,Toulouse4,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,57.3690677966,NA,1017.02705061,6.60300727581,26.2
5,0.159431174588,6.12345573095,NA,0.0344525806452,17.5185185185,11.9032258065,Toulouse5,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,60.1064963504,NA,1014.23500898,10.3957603698,68.1
6,0.20655216285,6.75127659574,NA,0.0346377333333,21.1724137931,13.8333333333,Toulouse6,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,69.3366519824,NA,1013.26211293,9.18343088399,16.4
7,0.215082491997,5.87239190117,NA,0.0356045967742,23.0666666667,16.2580645161,Toulouse7,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,77.1331506849,NA,1016.61101836,9.13919493898,15.3
8,0.196404826397,6.31925188744,NA,0.0320639677419,18.1612903226,12.8387096774,Toulouse8,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,74.2761690141,NA,1016.01607774,7.9801476507,6.2
9,0.116043256997,10.7287411348,NA,0.0295608333333,19.1,12.5,Toulouse9,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,67.5895212038,NA,1015.31905565,7.30947659644,21.3
10,0.171718788476,11.3277796843,NA,0.0243958548387,22.8333333333,16.7096774194,Toulouse10,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,60.3180456026,NA,1012.57535771,9.84435712486,158.1
11,0.123231552163,13.215106383,NA,0.0162476,19.9333333333,15.1666666667,Toulouse11,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,51.4322857143,NA,1009.26409396,8.4087489039,14.0
12,0.203656734794,15.9032772821,NA,0.0127692580645,29.6129032258,24.3870967742,Toulouse12,Toulouse,1270760.0,819.954070817,1549.7941229,0.24,0.67,0.09,851409.2,114368.4,304982.4,44.3389493433,NA,1012.08467262,9.18418812758,7.5
1,NA,26.3955559369,0.342639808424,NA,33.4,NA,Tours1,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,34.1324161074,NA,1015.4962804,6.61557895302,28.4
2,NA,27.5693199088,0.309076731129,NA,30.6785714286,NA,Tours2,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,39.1426829268,NA,1005.29369085,8.50574866125,45.2
3,NA,28.6704695525,0.224256937597,NA,29.3548387097,NA,Tours3,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,45.5653488372,NA,1017.02770563,8.85731343005,47.1
4,NA,24.9108687943,0.104411986147,NA,28.8666666667,NA,Tours4,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,52.6417283951,NA,1018.81530461,7.4391210096,13.5
5,NA,20.1077728209,0.0878602620087,NA,24.3225806452,NA,Tours5,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,55.7891689751,NA,1016.61971154,6.7619785928,27.7
6,NA,21.9945567376,0.06096069869,NA,21.4666666667,NA,Tours6,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,64.5674024226,NA,1015.59164179,5.71405241454,64.4
7,NA,20.7765957447,0.0858806404658,NA,22.9677419355,NA,Tours7,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,70.8590898204,NA,1017.59484241,5.44065934928,53.7
8,NA,15.6245440729,0.0336244541485,NA,16.7142857143,NA,Tours8,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,66.6828335301,NA,1016.65201238,6.13340599762,24.3
9,NA,24.759787234,0.106139224249,NA,22.7,NA,Tours9,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,61.0482310469,NA,1016.48313609,5.53444697954,65.2
10,NA,23.6695092656,0.134462882096,NA,24.3870967742,NA,Tours10,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,53.04125,NA,1013.64978417,6.21293840939,44.4
11,NA,26.2781364637,0.17536515585,NA,21.2413793103,NA,Tours11,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,44.9413513514,NA,1007.78903704,6.9832782585,72.4
12,NA,27.3877144818,0.259895759966,NA,26.6774193548,NA,Tours12,Tours,483744.0,720.164463976,671.71323246,0.32,0.61,0.08,295083.84,38699.52,154798.08,35.2903455724,NA,1013.28712446,6.64986822511,92.6
1,0.580583600098,16.1646019218,NA,0.0118568064516,31.4516129032,NA,Troyes1,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,32.2252960526,NA,1015.01059603,6.09751915789,30.4
2,0.199370229008,13.824506079,NA,0.0229575535714,25.4642857143,NA,Troyes2,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,38.0604225352,NA,1005.05134168,9.35644112676,38.6
3,0.315008618567,14.6153568977,NA,0.0260138333333,30.8387096774,NA,Troyes3,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,43.5812703583,NA,1016.85351882,8.33191874919,38.9
4,0.224249363868,12.1757446809,NA,0.0301281,31.9333333333,NA,Troyes4,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,50.178538961,NA,1018.28068182,6.32111482276,12.8
5,0.105417384881,8.73148592999,NA,0.0287070483871,22.935483871,NA,Troyes5,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,54.1496707106,NA,1015.27365685,6.32775506412,77.1
6,0.081106870229,7.3254964539,NA,0.0316163965517,20.0344827586,NA,Troyes6,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,62.8851485149,NA,1014.73432836,5.24933029703,38.6
7,0.0261511942871,7.36503088538,NA,0.0316350483871,20.0666666667,NA,Troyes7,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,68.9011745514,NA,1016.7375,5.52710133768,35.4
8,0.0282319625708,6.15965630115,NA,0.0268393709677,13.9666666667,NA,Troyes8,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,64.5351505017,NA,1015.04336134,7.22601391304,112.5
9,0.126590330789,11.0271276596,NA,0.0209106333333,18.1379310345,NA,Troyes9,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,57.3990728477,NA,1015.33001658,5.51548508609,66.0
10,0.103953107961,12.0809080547,NA,0.01792025,26.1,NA,Troyes10,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,50.6750738916,NA,1013.57024793,6.76960633169,25.0
11,0.157530827951,13.8302553191,NA,0.01409392,21.9333333333,NA,Troyes11,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,43.8517103236,NA,1007.19357367,7.52466753775,72.6
12,0.257436591972,17.4103294441,NA,0.0115152580645,26.0322580645,NA,Troyes12,Troyes,191505.0,322.586355484,593.65499112,NA,NA,NA,NA,NA,NA,32.49437014,NA,1012.40846395,6.84334464697,91.3
1,1.38500141363,18.3820006863,NA,0.0103578064516,NA,30.5806451613,Valence1,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,36.3836877076,NA,1013.8840678,7.83412725581,45.0
2,1.29513712185,16.8757978723,NA,0.0170026964286,NA,29.1428571429,Valence2,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,41.1617636023,NA,1006.69322034,6.00110454034,87.1
3,1.57079389313,12.8103466026,NA,0.0259825806452,NA,29.4090909091,Valence3,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,47.2666552316,NA,1017.37319588,7.57297391424,66.8
4,1.75638445524,11.1696808511,NA,0.0347643333333,NA,NA,Valence4,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,56.6415309446,NA,1017.4,6.61823700326,79.5
5,1.18208833152,8.32786547701,NA,0.0313185806452,NA,NA,Valence5,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,60.1643076923,NA,1013.72273504,7.75941054359,106.5
6,1.16007046389,9.97343971631,NA,0.0391876333333,NA,12.6153846154,Valence6,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,68.3916751269,NA,1012.94906303,7.2810128731,34.8
7,1.13831788441,9.76731297186,NA,0.0432408709677,NA,13.4193548387,Valence7,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,76.6586792453,NA,1016.19847036,7.13352603774,17.1
8,1.20684390629,10.3688743995,NA,0.0328162096774,NA,10.0967741935,Valence8,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,72.4937931034,NA,1015.45502742,6.69795757532,44.1
9,1.30148430874,13.3686347518,NA,0.02682875,NA,11.4,Valence9,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,64.0358657244,NA,1015.06737968,6.29309614134,60.4
10,1.15623409669,13.5903723404,NA,0.0189068333333,NA,19.2,Valence10,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,55.9707692308,NA,1013.15432526,7.27693948718,105.2
11,1.04258015267,15.4956560284,NA,0.01210095,NA,17.3666666667,Valence11,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,47.7491949911,NA,1008.60143885,5.72198339893,131.4
12,1.57333448994,19.603431709,NA,0.0113271612903,NA,22.8064516129,Valence12,Valence,175636.0,657.229970483,267.236748,NA,NA,NA,NA,NA,NA,39.4031472081,NA,1012.31114923,7.19187909306,122.0
1,NA,21.6550960879,NA,NA,41.1612903226,NA,Valenciennes1,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,18.1597264438,NA,NA,25.0714285714,NA,Valenciennes2,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,16.0495367193,NA,NA,31.6451612903,NA,Valenciennes3,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,14.0883687943,NA,0.0271795238095,27.9666666667,NA,Valenciennes4,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,11.0162663006,NA,0.0263755,21.4666666667,NA,Valenciennes5,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,9.83562056738,NA,0.0309555178571,26.5666666667,17.9642857143,Valenciennes6,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,8.20482978723,NA,0.02862246,20.64,11.8,Valenciennes7,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,7.27868908717,NA,0.0223239032258,14.5806451613,8.45161290323,Valenciennes8,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,11.5284397163,NA,0.0170578833333,21.4333333333,14.9642857143,Valenciennes9,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,14.0149622512,NA,0.0124019354839,24.5483870968,18.064516129,Valenciennes10,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,16.3268439716,NA,0.0101652833333,22.9,19.9666666667,Valenciennes11,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,21.0457618394,NA,0.00810158064516,26.8709677419,26.5517241379,Valenciennes12,Valenciennes,367094.0,1478.76115683,248.2442809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.463112533859,17.4944749485,NA,0.0163076451613,NA,NA,Vannes1,Vannes,150860.0,590.059752282,255.66902236,NA,NA,NA,NA,NA,NA,38.1501835985,NA,1015.3744863,7.35708941004,53.1
2,0.284446564885,13.6361322188,NA,0.0266953928571,NA,NA,Vannes2,Vannes,150860.0,590.059752282,255.66902236,NA,NA,NA,NA,NA,NA,41.3239004149,NA,1004.38759542,9.284457361,130.6
3,0.491627677912,11.8324982841,NA,0.0297155,NA,NA,Vannes3,Vannes,150860.0,590.059752282,255.66902236,NA,NA,NA,NA,NA,NA,44.7560161507,NA,1016.74382609,10.216017249,56.5
4,0.470025445293,9.29484042553,NA,0.0374039833333,NA,NA,Vannes4,Vannes,150860.0,590.059752282,255.66902236,NA,NA,NA,NA,NA,NA,50.5206730769,NA,1018.9362069,8.93823735897,17.1
5,0.51310022162,6.71221688401,NA,0.032596016129,NA,NA,Vannes5,Vannes,150860.0,590.059752282,255.66902236,NA,NA,NA,NA,NA,NA,53.7114542729,NA,1017.64132554,7.4731467946,55.1
6,0.271017811705,5.96877659574,NA,0.03517425,NA,NA,Vannes6,Vannes,150860.0,590.059752282,255.66902236,NA,NA,NA,NA,NA,NA,60.2845324881,NA,1016.74035785,7.71621304596,35.1
