CBSA Name,season,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Temp,RH,Pressure,Wind,Precip
"Ann Arbor, MI",Summer,42.240565,-83.599602,10.6130434783,40.2173913043,NA,NA,NA,NA,NA,NA,NA,NA,0.0317450869565,39.6195652174,NA,NA,"Ann Arbor, MISummer",Metropolitan Statistical Area,344791.0,706.0,488.4,3363.5,153316.0,0.760126525796,17234.0,0.0854445755536,23127.0,0.114661523664,8021.0,0.0397673749864,201698.0,72.0432590427,NA,1014.89066606,6.06014854971,435.2
"Ann Arbor, MI",Winter,42.240565,-83.599602,10.180952381,37.6904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ann Arbor, MIWinter",Metropolitan Statistical Area,344791.0,706.0,488.4,3363.5,153316.0,0.760126525796,17234.0,0.0854445755536,23127.0,0.114661523664,8021.0,0.0397673749864,201698.0,29.1841214058,NA,1016.78763889,7.51950360764,81.1
"Appleton, WI",Fall,44.30738,-88.395134,10.6266666667,39.0333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.022983037037,28.0740740741,NA,NA,"Appleton, WIFall",Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0,93144.0,0.840649819495,8281.0,0.074738267148,8578.0,0.0774187725632,797.0,0.00719314079422,110800.0,38.2528009535,NA,NA,8.19992796906,NA
"Appleton, WI",Spring,44.30738,-88.395134,7.96,32.4,NA,NA,NA,NA,NA,NA,NA,NA,0.0348451413043,37.8152173913,NA,NA,"Appleton, WISpring",Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0,93144.0,0.840649819495,8281.0,0.074738267148,8578.0,0.0774187725632,797.0,0.00719314079422,110800.0,53.9736147757,NA,NA,7.27070265337,NA
"Appleton, WI",Summer,44.30738,-88.395134,8.48275862069,34.8965517241,NA,NA,NA,NA,NA,NA,NA,NA,0.0294634673913,33.4782608696,NA,NA,"Appleton, WISummer",Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0,93144.0,0.840649819495,8281.0,0.074738267148,8578.0,0.0774187725632,797.0,0.00719314079422,110800.0,67.8077308941,NA,NA,6.36435477214,NA
"Appleton, WI",Winter,44.30738,-88.395134,11.9233333333,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Appleton, WIWinter",Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0,93144.0,0.840649819495,8281.0,0.074738267148,8578.0,0.0774187725632,797.0,0.00719314079422,110800.0,24.7824312334,NA,NA,7.4578258882,NA
"Asheville, NC",Fall,35.5668,-82.7416718,9.204,37.0933333333,7.83600655189,31.0491803279,NA,NA,NA,NA,NA,NA,0.034337975,39.4375,NA,NA,"Asheville, NCFall",Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7,152450.0,0.805025003564,19485.0,0.102892175759,16576.0,0.0875309574227,862.0,0.004551863254,189373.0,48.0772727273,NA,1017.49243932,5.83176374169,407.0
"Asheville, NC",Spring,35.5670608974,-82.7406568077,10.291025641,41.3717948718,9.91888877928,39.7441860465,NA,NA,NA,NA,NA,NA,0.0397871036585,46.6890243902,NA,NA,"Asheville, NCSpring",Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7,152450.0,0.805025003564,19485.0,0.102892175759,16576.0,0.0875309574227,862.0,0.004551863254,189373.0,62.1952823731,NA,1015.96245196,4.49418929739,409.9
"Asheville, NC",Summer,35.5654433333,-82.74694976,11.9466666667,46.7733333333,11.6302709087,45.015625,NA,NA,NA,NA,NA,NA,0.0345302119565,41.7554347826,NA,NA,"Asheville, NCSummer",Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7,152450.0,0.805025003564,19485.0,0.102892175759,16576.0,0.0875309574227,862.0,0.004551863254,189373.0,71.9979770244,NA,1017.08859922,2.87859915659,347.9
"Asheville, NC",Winter,35.5656849315,-82.7460098493,10.1178082192,39.1780821918,7.75446334579,30.4516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asheville, NCWinter",Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7,152450.0,0.805025003564,19485.0,0.102892175759,16576.0,0.0875309574227,862.0,0.004551863254,189373.0,34.2964524422,NA,1015.70660565,7.68879447331,520.5
"Athens, OH",Fall,39.442165,-81.908827,8.60666666667,35.4,NA,NA,NA,NA,NA,NA,4.43708165556,8.56666666667,0.02850175,34.6388888889,6.8550378,20.4222222222,"Athens, OHFall",Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0810032513,NA,NA,3.70529612905,137.0
"Athens, OH",Spring,39.442165,-81.908827,8.29090909091,34.4545454545,NA,NA,NA,NA,NA,NA,3.04723733333,7.46666666667,0.0286421886792,33.5471698113,4.07153728889,16.5666666667,"Athens, OHSpring",Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2263205013,NA,NA,3.67831882455,139.8
"Athens, OH",Summer,39.442165,-81.908827,11.2538461538,44.2307692308,NA,NA,NA,NA,NA,NA,3.17556019565,6.63043478261,0.0345925326087,45.8804347826,3.97101317391,15.9782608696,"Athens, OHSummer",Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5599453801,NA,NA,2.15788080899,105.3
"Athens, OH",Winter,39.442165,-81.908827,8.85625,35.75,NA,NA,NA,NA,NA,NA,5.47250547778,9.58888888889,NA,NA,5.01193876667,16.7222222222,"Athens, OHWinter",Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1083398775,NA,NA,4.42954257848,37.3
"Athens-Clarke County, GA",Fall,33.918067,-83.344495,10.062962963,40.3333333333,8.83142384103,36.219047619,NA,NA,NA,NA,NA,NA,0.02843115,41.6,NA,NA,"Athens-Clarke County, GAFall",Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5,69370.0,0.797127262281,7849.0,0.0901924734272,8189.0,0.0940993967251,1617.0,0.0185808675668,87025.0,54.5563186637,NA,1017.71529271,4.23242703591,480.8
"Athens-Clarke County, GA",Spring,33.918067,-83.344495,12.9458333333,49.6666666667,11.87629494,46.046728972,NA,NA,NA,NA,NA,NA,0.0316407191011,42.6516853933,NA,NA,"Athens-Clarke County, GASpring",Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5,69370.0,0.797127262281,7849.0,0.0901924734272,8189.0,0.0940993967251,1617.0,0.0185808675668,87025.0,68.4364616322,NA,1015.9311488,3.95521106289,432.0
"Athens-Clarke County, GA",Summer,33.918067,-83.344495,12.72,48.7333333333,12.7727186735,49.0288461538,NA,NA,NA,NA,NA,NA,0.030296576087,44.0760869565,NA,NA,"Athens-Clarke County, GASummer",Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5,69370.0,0.797127262281,7849.0,0.0901924734272,8189.0,0.0940993967251,1617.0,0.0185808675668,87025.0,79.0404440333,NA,1016.15425573,3.13525319688,420.3
"Athens-Clarke County, GA",Winter,33.918067,-83.344495,9.46363636364,37.6818181818,7.3977076701,30.7692307692,NA,NA,NA,NA,NA,NA,0.0301151428571,37.6666666667,NA,NA,"Athens-Clarke County, GAWinter",Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5,69370.0,0.797127262281,7849.0,0.0901924734272,8189.0,0.0940993967251,1617.0,0.0185808675668,87025.0,41.2607677785,NA,1016.59976048,5.87853551752,507.7
"Atlanta-Sandy Springs-Marietta, GA",Fall,33.8431486094,-84.4225447975,11.5036166365,44.5443037975,9.31532593354,37.0641821946,16.2666666667,15.0166666667,0.336655366667,5.17777777778,8.27939942537,15.947761194,0.0262925669643,38.0915178571,1.45537350595,6.70833333333,"Atlanta-Sandy Springs-Marietta, GAFall",Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0,1892267.0,0.780229417756,251108.0,0.103538162761,206079.0,0.0849715701757,75816.0,0.0312608493075,2425270.0,53.94441875,NA,1016.93390066,5.82805861668,281.7
"Atlanta-Sandy Springs-Marietta, GA",Spring,33.844858887,-84.4253834674,13.551532567,50.7701149425,13.314532227,49.7857142857,21.6978417266,19.9784172662,0.311032327273,4.41454545455,5.45672905018,13.2437275986,0.0311634461371,43.3688792165,1.43793212903,6.93548387097,"Atlanta-Sandy Springs-Marietta, GASpring",Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0,1892267.0,0.780229417756,251108.0,0.103538162761,206079.0,0.0849715701757,75816.0,0.0312608493075,2425270.0,67.5339642417,NA,1015.56206406,5.25322011217,443.2
"Atlanta-Sandy Springs-Marietta, GA",Summer,33.8478498118,-84.4278677892,14.1407665505,53.3222996516,14.4483551389,53.3099824869,21.2605042017,19.7142857143,0.309247775362,4.42753623188,5.37870009058,12.3586956522,0.0293547934783,46.5510869565,1.68620720652,9.72826086957,"Atlanta-Sandy Springs-Marietta, GASummer",Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0,1892267.0,0.780229417756,251108.0,0.103538162761,206079.0,0.0849715701757,75816.0,0.0312608493075,2425270.0,79.780720339,NA,1016.15848544,4.13407355595,256.5
"Atlanta-Sandy Springs-Marietta, GA",Winter,33.8454940662,-84.4219599808,10.7886752137,42.0299145299,8.64567070965,34.7462406015,13.36,12.336,0.301060996283,4.42379182156,8.02224133333,15.2296296296,0.0257271075269,30.7885304659,2.64701916832,12.8514851485,"Atlanta-Sandy Springs-Marietta, GAWinter",Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0,1892267.0,0.780229417756,251108.0,0.103538162761,206079.0,0.0849715701757,75816.0,0.0312608493075,2425270.0,40.847665272,NA,1015.21733375,7.34748740625,350.5
"Atlantic City, NJ",Fall,39.417695,-74.4405014286,6.90892857143,27.4107142857,6.37999210526,25.5714285714,NA,NA,NA,NA,NA,NA,0.0239740111111,27.0666666667,0.833628422222,1.94444444444,"Atlantic City, NJFall",Metropolitan Statistical Area,274549.0,555.7,494.1,3412.3,98468.0,0.762756109842,10650.0,0.0824973856462,10120.0,0.0783918819474,9857.0,0.0763546225648,129095.0,51.472690191,NA,1015.12276715,7.45399021128,424.8
"Atlantic City, NJ",Spring,39.414066,-74.439868,8.51290322581,34.1451612903,7.56635218009,30.2100840336,NA,NA,NA,NA,NA,NA,0.0387300107527,41.6129032258,0.477647032258,1.2688172043,"Atlantic City, NJSpring",Metropolitan Statistical Area,274549.0,555.7,494.1,3412.3,98468.0,0.762756109842,10650.0,0.0824973856462,10120.0,0.0783918819474,9857.0,0.0763546225648,129095.0,61.187596607,NA,1014.45111796,7.49664719774,412.9
"Atlantic City, NJ",Summer,39.4166493559,-74.4403189153,11.0796610169,42.1016949153,10.1059208704,38.0957446809,NA,NA,NA,NA,NA,NA,0.0394564673913,50.652173913,0.635822434783,2.01086956522,"Atlantic City, NJSummer",Metropolitan Statistical Area,274549.0,555.7,494.1,3412.3,98468.0,0.762756109842,10650.0,0.0824973856462,10120.0,0.0783918819474,9857.0,0.0763546225648,129095.0,76.2705454545,NA,1015.08254344,6.20262879781,286.6
"Atlantic City, NJ",Winter,39.411392,-74.4394012632,8.80350877193,34.5614035088,7.58540843229,30.180952381,15.4285714286,14.0,NA,NA,NA,NA,0.0300271333333,30.6888888889,1.77213328889,4.43333333333,"Atlantic City, NJWinter",Metropolitan Statistical Area,274549.0,555.7,494.1,3412.3,98468.0,0.762756109842,10650.0,0.0824973856462,10120.0,0.0783918819474,9857.0,0.0763546225648,129095.0,35.3428571429,NA,1012.42183771,9.78832101863,535.8
"Augusta-Richmond County, GA-SC",Fall,33.5444425824,-81.9569887363,10.7912087912,42.5934065934,9.68913961749,38.7708333333,15.7857142857,14.6428571429,NA,NA,NA,NA,0.0267708392857,35.2232142857,NA,NA,"Augusta-Richmond County, GA-SCFall",Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6,195324.0,0.837617393542,24168.0,0.103640807925,12112.0,0.051940477722,1586.0,0.00680132081136,233190.0,59.0043542985,NA,1017.47201856,4.56191106811,194.9
"Augusta-Richmond County, GA-SC",Spring,33.5418394639,-81.9583332165,12.6030927835,48.3298969072,12.5023498782,47.7307692308,22.4,20.6666666667,NA,NA,NA,NA,0.0324278428184,41.7859078591,NA,NA,"Augusta-Richmond County, GA-SCSpring",Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6,195324.0,0.837617393542,24168.0,0.103640807925,12112.0,0.051940477722,1586.0,0.00680132081136,233190.0,71.9301222675,NA,1015.86932735,4.83949876353,173.2
"Augusta-Richmond County, GA-SC",Summer,33.5458429895,-81.9565102105,13.1631578947,51.0631578947,12.9764604946,49.4432989691,21.3571428571,19.9285714286,NA,NA,NA,NA,0.0283742076503,39.2131147541,NA,NA,"Augusta-Richmond County, GA-SCSummer",Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6,195324.0,0.837617393542,24168.0,0.103640807925,12112.0,0.051940477722,1586.0,0.00680132081136,233190.0,81.2852576963,NA,1015.98974592,4.16490159464,430.3
"Augusta-Richmond County, GA-SC",Winter,33.5508350506,-81.9536871013,10.1265822785,39.4810126582,9.05256648705,35.8058252427,16.0833333333,14.9166666667,NA,NA,NA,NA,0.0279785263158,31.9368421053,NA,NA,"Augusta-Richmond County, GA-SCWinter",Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6,195324.0,0.837617393542,24168.0,0.103640807925,12112.0,0.051940477722,1586.0,0.00680132081136,233190.0,44.5370579814,NA,1016.32820513,5.2471844298,430.6
"Augusta-Waterville, ME",Fall,44.312319,-69.786717,6.76666666667,28.1428571429,NA,NA,14.0,12.8666666667,NA,NA,NA,NA,0.0180724444444,21.6666666667,NA,NA,"Augusta-Waterville, MEFall",Micropolitan Statistical Area,122151.0,867.5,140.8,428.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0298444306,NA,1012.62671296,5.87488444555,613.3
"Augusta-Waterville, ME",Spring,44.312319,-69.786717,8.33043478261,31.0,NA,NA,14.0625,12.875,NA,NA,NA,NA,0.0328252795699,36.2150537634,NA,NA,"Augusta-Waterville, MESpring",Micropolitan Statistical Area,122151.0,867.5,140.8,428.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.451604855,NA,1012.54910394,5.51268043156,358.0
"Augusta-Waterville, ME",Summer,44.312319,-69.786717,5.87142857143,23.7142857143,NA,NA,11.0,10.2666666667,NA,NA,NA,NA,0.0253405326087,31.347826087,NA,NA,"Augusta-Waterville, MESummer",Micropolitan Statistical Area,122151.0,867.5,140.8,428.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.422894198,NA,1013.19057971,4.33071629761,350.7
"Augusta-Waterville, ME",Winter,44.312319,-69.786717,5.085,20.55,NA,NA,11.2142857143,10.3571428571,NA,NA,NA,NA,0.0348333333333,37.9523809524,NA,NA,"Augusta-Waterville, MEWinter",Micropolitan Statistical Area,122151.0,867.5,140.8,428.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3655766621,NA,1009.20203892,8.38449140841,245.4
"Austin-Round Rock, TX",Fall,30.3647236923,-97.7864616154,7.44615384615,30.9615384615,7.11935184595,29.3052631579,14.8333333333,13.7333333333,0.3,3.0,3.0941351,7.67692307692,0.0322992636364,37.5454545455,NA,NA,"Austin-Round Rock, TXFall",Metropolitan Statistical Area,1716289.0,4219.9,406.7,3131.5,679084.0,0.761510677212,95408.0,0.106988547354,95745.0,0.107366452147,21522.0,0.0241343232869,891759.0,64.5672899408,NA,1017.74550536,3.76159732472,58.5
"Austin-Round Rock, TX",Spring,30.3769765517,-97.7953415517,8.14482758621,33.5172413793,9.09812027195,36.1085714286,13.5333333333,12.5666666667,0.3,3.0,3.74539131183,5.40860215054,0.031282158371,36.3167420814,NA,NA,"Austin-Round Rock, TXSpring",Metropolitan Statistical Area,1716289.0,4219.9,406.7,3131.5,679084.0,0.761510677212,95408.0,0.106988547354,95745.0,0.107366452147,21522.0,0.0241343232869,891759.0,72.9702484889,NA,1012.68251589,4.84424175246,316.0
"Austin-Round Rock, TX",Summer,30.3769765517,-97.7953415517,11.5517241379,45.1724137931,9.62736316033,38.6170212766,21.3103448276,19.7586206897,0.3,3.0,2.21429463158,3.87719298246,0.0245928442029,32.8804347826,NA,NA,"Austin-Round Rock, TXSummer",Metropolitan Statistical Area,1716289.0,4219.9,406.7,3131.5,679084.0,0.761510677212,95408.0,0.106988547354,95745.0,0.107366452147,21522.0,0.0241343232869,891759.0,82.6685789474,NA,1013.05217391,3.70786023576,508.9
"Austin-Round Rock, TX",Winter,30.3693914483,-97.7898444483,9.65862068966,38.0344827586,7.04151232884,29.0942408377,11.7931034483,10.9310344828,0.301111111111,3.08888888889,3.39227493333,7.18888888889,0.0271829166667,29.6111111111,NA,NA,"Austin-Round Rock, TXWinter",Metropolitan Statistical Area,1716289.0,4219.9,406.7,3131.5,679084.0,0.761510677212,95408.0,0.106988547354,95745.0,0.107366452147,21522.0,0.0241343232869,891759.0,50.828742515,NA,1018.73341067,4.3180786272,369.5
"Bakersfield, CA",Fall,35.3549107208,-118.837534922,18.1993506494,58.6038961039,7.82367398598,31.9236641221,39.26875,33.875,NA,NA,13.1248393258,25.5290322581,0.0289105868263,43.4311377246,NA,NA,"Bakersfield, CAFall",Metropolitan Statistical Area,839631.0,8131.9,103.3,3711.5,235035.0,0.75820187748,50180.0,0.161876189555,21732.0,0.0701054872738,3043.0,0.0098164456918,309990.0,60.6890573913,NA,1017.07533811,3.76967811666,162.2
"Bakersfield, CA",Spring,35.3434489216,-118.819577922,9.27254901961,34.4836601307,7.27269431148,29.4069767442,24.4411764706,22.1882352941,NA,NA,7.27640695041,17.2121212121,0.0391856084584,47.1664392906,NA,NA,"Bakersfield, CASpring",Metropolitan Statistical Area,839631.0,8131.9,103.3,3711.5,235035.0,0.75820187748,50180.0,0.161876189555,21732.0,0.0701054872738,3043.0,0.0098164456918,309990.0,64.6605810056,NA,1014.72140093,5.88082822999,45.6
"Bakersfield, CA",Summer,35.3461396306,-118.831453866,11.0496815287,41.1656050955,8.99941050655,37.3071428571,39.1918604651,35.6453488372,NA,NA,8.62107715493,21.6366197183,0.0480490574555,78.4432284542,NA,NA,"Bakersfield, CASummer",Metropolitan Statistical Area,839631.0,8131.9,103.3,3711.5,235035.0,0.75820187748,50180.0,0.161876189555,21732.0,0.0701054872738,3043.0,0.0098164456918,309990.0,81.7419099379,NA,1009.84127726,5.2262702501,NA
"Bakersfield, CA",Winter,35.3509039214,-118.813086821,17.0822023786,51.9407407407,6.74537466111,27.0288461538,16.8888888889,15.5897435897,0.463889,8.8,10.4706083531,19.2768361582,0.023206167382,28.3962804006,NA,NA,"Bakersfield, CAWinter",Metropolitan Statistical Area,839631.0,8131.9,103.3,3711.5,235035.0,0.75820187748,50180.0,0.161876189555,21732.0,0.0701054872738,3043.0,0.0098164456918,309990.0,50.9327114828,NA,1016.41671975,3.80887567568,212.2
"Baltimore-Towson, MD",Fall,39.2980534187,-76.5829363993,10.15937253,37.8781512605,10.892,41.32,13.7441860465,12.6511627907,0.4344075,7.13068181818,16.2854950227,27.3068181818,0.0233766315789,31.1702786378,2.48054252326,5.86046511628,"Baltimore-Towson, MDFall",Metropolitan Statistical Area,2710489.0,2601.5,1041.9,5435.7,1003492.0,0.773247503589,124112.0,0.0956353355736,103125.0,0.0794636617009,67034.0,0.0516534991366,1297763.0,52.9011666667,NA,1015.5699537,NA,406.4
"Baltimore-Towson, MD",Spring,39.29811379,-76.5824911733,10.3380167967,40.2741617357,10.3791666667,41.3333333333,18.9565217391,17.5,0.32456705618,4.16292134831,13.5178887611,27.5277777778,0.035143265625,44.6736111111,0.877465065217,6.15217391304,"Baltimore-Towson, MDSpring",Metropolitan Statistical Area,2710489.0,2601.5,1041.9,5435.7,1003492.0,0.773247503589,124112.0,0.0956353355736,103125.0,0.0794636617009,67034.0,0.0516534991366,1297763.0,67.033781965,NA,1014.44170404,NA,265.0
"Baltimore-Towson, MD",Summer,39.2968288774,-76.584586338,13.5841008476,49.1226611227,13.3565217391,48.4782608696,16.5454545455,15.2272727273,0.351745039548,4.83615819209,13.3566152312,26.3930635838,0.0378473709677,57.9258064516,2.21775415909,7.25,"Baltimore-Towson, MDSummer",Metropolitan Statistical Area,2710489.0,2601.5,1041.9,5435.7,1003492.0,0.773247503589,124112.0,0.0956353355736,103125.0,0.0794636617009,67034.0,0.0516534991366,1297763.0,80.5107748074,NA,1015.05342093,NA,512.5
"Baltimore-Towson, MD",Winter,39.2989758224,-76.5836613837,11.4917008917,42.1923890063,12.9,47.3333333333,15.8378378378,14.6756756757,0.466299230263,6.95394736842,18.2073817965,31.5755813953,0.0229570888889,27.7888888889,3.07095946667,9.54444444444,"Baltimore-Towson, MDWinter",Metropolitan Statistical Area,2710489.0,2601.5,1041.9,5435.7,1003492.0,0.773247503589,124112.0,0.0956353355736,103125.0,0.0794636617009,67034.0,0.0516534991366,1297763.0,38.1490403338,NA,1013.69082058,NA,325.3
"Bangor, ME",Fall,44.79886,-68.769675,6.25517241379,25.275862069,5.85586911058,22.8728813559,12.8,11.8666666667,NA,NA,NA,NA,0.013541628866,15.175257732,NA,NA,"Bangor, MEFall",Metropolitan Statistical Area,153923.0,3397.4,45.3,827.4,60106.0,0.810928224501,7002.0,0.0944684295737,6611.0,0.0891932002159,401.0,0.00541014570966,74120.0,42.9447403276,NA,1012.29477094,6.18586936215,602.3
"Bangor, ME",Spring,44.79886,-68.769675,6.74137931034,27.1034482759,5.67109212903,22.4677419355,15.5333333333,14.3333333333,NA,NA,NA,NA,0.0338449731183,34.2795698925,NA,NA,"Bangor, MESpring",Metropolitan Statistical Area,153923.0,3397.4,45.3,827.4,60106.0,0.810928224501,7002.0,0.0944684295737,6611.0,0.0891932002159,401.0,0.00541014570966,74120.0,NA,NA,NA,NA,NA
"Bangor, ME",Summer,44.79886,-68.769675,8.32258064516,33.4516129032,7.51897118182,29.0512820513,13.4,12.4,NA,NA,NA,NA,0.0257682880435,27.9456521739,NA,NA,"Bangor, MESummer",Metropolitan Statistical Area,153923.0,3397.4,45.3,827.4,60106.0,0.810928224501,7002.0,0.0944684295737,6611.0,0.0891932002159,401.0,0.00541014570966,74120.0,65.8157412399,NA,1013.51610577,5.30626404313,277.0
"Bangor, ME",Winter,44.79886,-68.769675,6.81034482759,27.1724137931,6.43184758454,24.9230769231,18.0666666667,16.8,NA,NA,NA,NA,0.0330695979381,31.8865979381,NA,NA,"Bangor, MEWinter",Metropolitan Statistical Area,153923.0,3397.4,45.3,827.4,60106.0,0.810928224501,7002.0,0.0944684295737,6611.0,0.0891932002159,401.0,0.00541014570966,74120.0,27.2997183099,NA,1006.02188679,13.0795029545,25.9
"Baraboo, WI",Fall,43.4351,-89.6797,9.10285714286,35.4285714286,NA,NA,NA,NA,NA,NA,NA,NA,0.0270594411765,29.5,NA,NA,"Baraboo, WIFall",Micropolitan Statistical Area,61976.0,830.9,74.6,269.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1370849451,NA,NA,5.90853383416,73.6
"Baraboo, WI",Spring,43.4351,-89.6797,6.61794871795,27.5641025641,NA,NA,NA,NA,NA,NA,NA,NA,0.0375567526882,39.4516129032,NA,NA,"Baraboo, WISpring",Micropolitan Statistical Area,61976.0,830.9,74.6,269.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4589877994,NA,NA,6.2287496623,288.3
"Baraboo, WI",Summer,43.4351,-89.6797,7.48947368421,30.7105263158,NA,NA,NA,NA,NA,NA,NA,NA,0.0293029891304,31.8369565217,NA,NA,"Baraboo, WISummer",Micropolitan Statistical Area,61976.0,830.9,74.6,269.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4582565191,NA,NA,5.01157669618,458.6
"Baraboo, WI",Winter,43.4351,-89.6797,11.0305555556,40.6944444444,NA,NA,NA,NA,NA,NA,NA,NA,0.0374666,38.2,NA,NA,"Baraboo, WIWinter",Micropolitan Statistical Area,61976.0,830.9,74.6,269.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4976998597,NA,NA,4.9152767636,37.6
"Baton Rouge, LA",Fall,30.427108155,-91.1977232403,10.8151162791,42.6007751938,10.9737362275,41.6390041494,29.8333333333,27.3974358974,0.257469155556,4.61111111111,8.37176218796,17.6326781327,0.0252128024417,37.8912319645,4.35986142373,18.7005649718,"Baton Rouge, LAFall",Metropolitan Statistical Area,802484.0,4026.9,199.3,1603.3,305593.0,0.832710239628,37259.0,0.101527033729,20226.0,0.0551138190558,3908.0,0.0106489075878,366986.0,66.4828258222,NA,1017.04584615,3.92606468861,139.8
"Baton Rouge, LA",Spring,30.4287717313,-91.1973889925,10.3432835821,41.5223880597,10.8408110632,41.0,30.8172043011,28.4408602151,0.224117426966,3.16853932584,6.10907167752,13.6731813246,0.0302414631992,42.6192345437,2.50685429032,12.311827957,"Baton Rouge, LASpring",Metropolitan Statistical Area,802484.0,4026.9,199.3,1603.3,305593.0,0.832710239628,37259.0,0.101527033729,20226.0,0.0551138190558,3908.0,0.0106489075878,366986.0,73.5421270084,NA,1014.59319606,5.70987228102,515.3
