CBSA Name,month,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Temp,RH,Pressure,Wind,Precip
"Albuquerque, NM",5.0,35.1026555556,-106.582348889,5.55396825397,23.2063492063,5.73551066134,23.5379746835,36.4024390244,32.3353658537,0.303273409836,3.24590163934,8.10636609677,21.9032258065,0.0430817296417,49.1758957655,NA,NA,"Albuquerque, NM5",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,53.6,NA,NA,15.6803093333,NA
"Albuquerque, NM",6.0,35.1020375,-106.582293203,6.7765625,27.671875,7.86015634564,31.5436241611,44.0683229814,38.6708074534,0.311504633333,3.61666666667,8.06759985714,20.0,0.039335101083,45.9277978339,NA,NA,"Albuquerque, NM6",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,NA,NA,NA,NA,NA
"Albuquerque, NM",7.0,35.0938454545,-106.581555114,4.46136363636,18.6590909091,6.45456259289,26.4341085271,25.0931677019,23.2173913043,0.311760790323,3.62903225806,6.48538512903,17.1935483871,0.0392006006601,45.3927392739,NA,NA,"Albuquerque, NM7",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,NA,NA,NA,NA,NA
"Albuquerque, NM",8.0,35.1013567164,-106.582231866,3.79402985075,15.9104477612,4.92824899209,20.2093023256,23.1428571429,21.375,0.319763196721,3.91803278689,8.10143809677,18.935483871,0.0364987540453,43.3495145631,NA,NA,"Albuquerque, NM8",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,NA,NA,NA,NA,NA
"Albuquerque, NM",9.0,35.10582,-106.582634,4.65818181818,19.4545454545,5.56107097083,23.0247933884,27.7668711656,25.4233128834,0.304675933333,3.31666666667,9.2690236,23.7,0.0340959566667,41.5033333333,NA,NA,"Albuquerque, NM9",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,NA,NA,NA,NA,NA
"Albuquerque, NM",10.0,35.1019363636,-106.582284091,5.35454545455,22.3787878788,7.66136668398,30.3391304348,22.5923566879,20.7388535032,0.337392137097,4.54838709677,12.6166502258,28.9677419355,0.0306504675768,36.5358361775,NA,NA,"Albuquerque, NM10",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,NA,NA,NA,NA,NA
"Albuquerque, NM",11.0,35.1021451613,-106.582302903,4.7564516129,19.8225806452,8.93966678776,32.624,25.0891719745,23.1464968153,0.420386221154,6.90384615385,16.5674172,33.8,0.0272348918919,32.7466216216,NA,NA,"Albuquerque, NM11",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,NA,NA,NA,NA,NA
"Albuquerque, NM",12.0,35.1008795918,-106.582188878,6.97142857143,28.5918367347,7.25927579283,28.5433070866,25.7285714286,23.5428571429,0.627497376068,10.8205128205,20.5825523226,40.4838709677,0.0194455114007,24.7068403909,NA,NA,"Albuquerque, NM12",Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6,312856.0,0.801865901169,37598.0,0.0963655936026,33740.0,0.0864773426287,5966.0,0.0152911626,390160.0,NA,NA,NA,NA,NA
"Alexandria, LA",1.0,31.177638,-92.410611,7.73333333333,32.2222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA1",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,46.9085327784,NA,1021.26303763,5.63875418106,151.8
"Alexandria, LA",2.0,31.177638,-92.410611,7.82,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA2",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,44.5382909461,NA,1018.66116071,5.55685125534,194.6
"Alexandria, LA",3.0,31.177638,-92.410611,10.04,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA3",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,55.2764631579,NA,1015.34314516,5.83479383579,96.2
"Alexandria, LA",4.0,31.177638,-92.410611,8.97777777778,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA4",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,68.2029312289,NA,1014.92896936,5.94810657046,14.9
"Alexandria, LA",5.0,31.177638,-92.410611,9.68888888889,39.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA5",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,76.5319637462,NA,1013.54299191,4.76054458123,98.0
"Alexandria, LA",6.0,31.177638,-92.410611,9.77,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA6",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,81.5227291242,NA,1014.21476323,3.76132051272,214.7
"Alexandria, LA",7.0,31.177638,-92.410611,10.1272727273,40.8181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA7",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,81.9262068966,NA,1015.73464141,4.16603951464,90.6
"Alexandria, LA",8.0,31.177638,-92.410611,11.33,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA8",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,84.003990878,NA,1012.91643836,4.13528023826,168.8
"Alexandria, LA",9.0,31.177638,-92.410611,10.43,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA9",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,79.0112060302,NA,1014.45263889,3.64250219095,5.8
"Alexandria, LA",10.0,31.177638,-92.410611,11.26,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA10",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,67.9904387991,NA,1017.71809651,4.13930178291,47.9
"Alexandria, LA",11.0,31.177638,-92.410611,6.06,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA11",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,58.0796610169,NA,1018.52388889,5.20260905461,130.9
"Alexandria, LA",12.0,31.177638,-92.410611,7.21818181818,29.6363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, LA12",Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2,50113.0,0.838094123156,6165.0,0.103103990367,2784.0,0.0465598555039,732.0,0.012242030973,59794.0,49.2292783505,NA,1020.56330645,6.28530532875,54.7
"Allegan, MI",1.0,42.767786,-86.148577,9.17,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allegan, MI1",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1075867052,NA,1018.96684636,7.4652712381,39.9
"Allegan, MI",2.0,42.767786,-86.148577,6.72,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allegan, MI2",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7346135458,NA,1016.38511905,6.1804818741,39.2
"Allegan, MI",3.0,42.767786,-86.148577,11.8,41.9,NA,NA,NA,NA,NA,NA,NA,NA,0.052,44.0,NA,NA,"Allegan, MI3",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9310315789,NA,1015.58089431,5.86446297263,43.0
"Allegan, MI",4.0,42.767786,-86.148577,5.92,24.7,NA,NA,NA,NA,NA,NA,NA,NA,0.0399833333333,44.1333333333,NA,NA,"Allegan, MI4",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2589686099,NA,1011.91854494,8.23219512458,96.0
"Allegan, MI",5.0,42.767786,-86.148577,7.69,30.2,NA,NA,NA,NA,NA,NA,NA,NA,0.038607483871,44.4516129032,NA,NA,"Allegan, MI5",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7887386478,NA,1014.74612245,6.80201817346,183.3
"Allegan, MI",6.0,42.767786,-86.148577,7.3,29.1111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.0349902,41.3,NA,NA,"Allegan, MI6",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3186263736,NA,1013.21835883,6.1312475871,288.3
"Allegan, MI",7.0,42.767786,-86.148577,10.1818181818,40.6363636364,NA,NA,NA,NA,NA,NA,NA,NA,0.0394529032258,48.7096774194,NA,NA,"Allegan, MI7",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.0505593719,NA,1015.08481183,4.86475556778,247.0
"Allegan, MI",8.0,42.767786,-86.148577,11.39,44.8,NA,NA,NA,NA,NA,NA,NA,NA,0.0395766774194,51.4516129032,NA,NA,"Allegan, MI8",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.985,NA,1014.85967742,4.04870375455,54.0
"Allegan, MI",9.0,42.767786,-86.148577,5.24,22.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0275555666667,33.4666666667,NA,NA,"Allegan, MI9",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7326829268,NA,1014.41095506,6.67315693362,98.6
"Allegan, MI",10.0,42.767786,-86.148577,5.82,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allegan, MI10",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6647169811,NA,1013.85,6.10288575131,46.9
"Allegan, MI",11.0,42.767786,-86.148577,11.6,43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allegan, MI11",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8493440736,NA,1017.09220963,8.40570995627,58.7
"Allegan, MI",12.0,42.767786,-86.148577,9.08181818182,35.4545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allegan, MI12",Micropolitan Statistical Area,111408.0,825.2,135.0,349.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3150678733,NA,1017.98037634,7.22756388226,75.5
"Allentown-Bethlehem-Easton, PA-NJ",1.0,40.64016434,-75.34277248,13.00961413,44.3333333333,13.54,49.4,12.5272727273,11.5636363636,0.374844387097,5.38709677419,11.5264640968,20.5806451613,NA,NA,4.74038461538,18.1153846154,"Allentown-Bethlehem-Easton, PA-NJ1",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,29.9267304015,NA,1015.64659746,7.01919508987,100.1
"Allentown-Bethlehem-Easton, PA-NJ",2.0,40.6404765814,-75.3371558837,10.5442703023,38.6551724138,8.32,32.2,11.3392857143,10.375,0.303273821429,3.25,13.1693723571,25.8928571429,NA,NA,4.08982155556,13.8148148148,"Allentown-Bethlehem-Easton, PA-NJ2",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,29.7579007634,NA,1009.6747449,8.05358137405,131.2
"Allentown-Bethlehem-Easton, PA-NJ",3.0,40.6397538627,-75.3461756275,8.4588039902,31.8309859155,8.12,32.2,16.0806451613,14.8225806452,0.335416678571,4.0,12.9806940323,25.7096774194,0.00733333333333,6.33333333333,4.4986726129,23.064516129,"Allentown-Bethlehem-Easton, PA-NJ3",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,45.9990201729,NA,1011.95405093,7.75575354467,206.8
"Allentown-Bethlehem-Easton, PA-NJ",4.0,40.6387059691,-75.3490953093,9.64339542268,36.4626865672,9.6,38.4,17.1833333333,15.9166666667,0.3,3.0,11.2916494667,22.6,0.0348171222222,45.4444444444,2.13310046667,13.5333333333,"Allentown-Bethlehem-Easton, PA-NJ4",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,53.9556097561,NA,1013.72821429,5.64549232344,119.3
"Allentown-Bethlehem-Easton, PA-NJ",5.0,40.6424234205,-75.3451565227,11.0845576364,39.921875,11.94,46.4,18.3770491803,17.0,0.303763451613,3.22580645161,8.9277997,19.7666666667,0.0329858064516,42.1290322581,1.41080154839,9.32258064516,"Allentown-Bethlehem-Easton, PA-NJ5",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,63.1143614931,NA,1015.98490783,5.75047888299,163.8
"Allentown-Bethlehem-Easton, PA-NJ",6.0,40.6423428256,-75.3437788372,14.4462653837,51.8064516129,13.72,51.4,21.1166666667,19.5166666667,0.324722266667,3.96666666667,8.77695833333,19.0,0.0360889,51.1666666667,0.684843033333,6.46666666667,"Allentown-Bethlehem-Easton, PA-NJ6",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,72.6153507853,NA,1012.6027381,5.01024249001,97.2
"Allentown-Bethlehem-Easton, PA-NJ",7.0,40.6399872887,-75.340866567,15.8858639691,52.696969697,12.9666666667,47.6666666667,24.9137931034,22.8965517241,0.310752677419,3.64516129032,9.13982748387,19.935483871,0.033458311828,53.4301075269,1.40340112903,11.0967741935,"Allentown-Bethlehem-Easton, PA-NJ7",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,76.5638815117,NA,1014.57802326,4.5873025776,215.9
"Allentown-Bethlehem-Easton, PA-NJ",8.0,40.6403310777,-75.3445673689,15.0367894272,51.8333333333,12.92,50.6,19.6451612903,18.1451612903,0.3,3.0,8.72611987097,19.5806451613,0.031040344086,49.0215053763,1.21559386667,12.0333333333,"Allentown-Bethlehem-Easton, PA-NJ8",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,72.7812391094,NA,1015.46997691,4.39576347082,70.6
"Allentown-Bethlehem-Easton, PA-NJ",9.0,40.64556164,-75.33954528,12.91006714,43.4,7.38,30.6,19.9444444444,18.2777777778,0.3,3.0,8.71528326667,18.5666666667,0.0280558777778,45.2666666667,2.57333513514,20.8378378378,"Allentown-Bethlehem-Easton, PA-NJ9",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,67.0980298507,NA,1014.98940476,5.09173224424,154.8
"Allentown-Bethlehem-Easton, PA-NJ",10.0,40.6781962991,-75.3095250342,9.96630900855,36.2790697674,7.98823129167,32.5714285714,15.3387096774,14.1774193548,0.301075258065,3.06451612903,10.489890129,20.064516129,0.0189577204301,25.5376344086,2.39130441935,16.435483871,"Allentown-Bethlehem-Easton, PA-NJ10",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,54.2078163074,NA,1012.78774796,5.25730309944,209.6
"Allentown-Bethlehem-Easton, PA-NJ",11.0,40.7043792248,-75.2819415116,11.4480639922,38.6363636364,7.93110227692,32.2285714286,13.7,12.7,0.3563889,4.7,12.8920619667,22.8666666667,NA,NA,1.86612865,14.7,"Allentown-Bethlehem-Easton, PA-NJ11",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,42.8994405594,NA,1019.34540024,5.00611766967,115.1
"Allentown-Bethlehem-Easton, PA-NJ",12.0,40.7273741887,-75.2630283962,10.9112982642,37.4606741573,8.6511308,32.9411764706,14.4677419355,13.4032258065,0.330107483871,4.09677419355,12.2367043226,20.0,NA,NA,1.74292896774,10.8387096774,"Allentown-Bethlehem-Easton, PA-NJ12",Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3,277398.0,0.821185191325,28982.0,0.0857958212207,27152.0,0.0803784465456,4270.0,0.0126405409086,337802.0,30.4275841584,NA,1012.68520231,8.72163211111,211.3
"Altoona, PA",6.0,40.535278,-78.370833,4.77958335,19.8333333333,NA,NA,18.2666666667,16.8666666667,NA,NA,NA,NA,0.0312041333333,41.4333333333,3.98653386667,13.4,"Altoona, PA6",Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7,51740.0,0.843536527708,5125.0,0.0835547874855,4279.0,0.0697621337855,193.0,0.00314655102141,61337.0,69.6598058252,NA,1014.13972222,5.38626811351,116.5
"Altoona, PA",7.0,40.535278,-78.370833,7.27696832258,29.4193548387,NA,NA,25.4516129032,23.5483870968,NA,NA,NA,NA,0.0324542903226,49.8387096774,3.7732213871,14.6129032258,"Altoona, PA7",Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7,51740.0,0.843536527708,5125.0,0.0835547874855,4279.0,0.0697621337855,193.0,0.00314655102141,61337.0,72.9902204409,NA,1016.42043011,3.79769462124,186.4
"Altoona, PA",8.0,40.535278,-78.370833,6.11404566129,25.4516129032,NA,NA,20.2580645161,18.7096774194,NA,NA,NA,NA,0.0299073225806,48.6451612903,3.25476545161,11.8064516129,"Altoona, PA8",Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7,51740.0,0.843536527708,5125.0,0.0835547874855,4279.0,0.0697621337855,193.0,0.00314655102141,61337.0,69.4321506442,NA,1016.44364865,3.2970146442,109.1
"Altoona, PA",9.0,40.535278,-78.370833,4.40528462963,18.0769230769,NA,NA,16.4333333333,15.1666666667,NA,NA,NA,NA,0.0246024137931,37.4827586207,3.72083336667,15.0,"Altoona, PA9",Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7,51740.0,0.843536527708,5125.0,0.0835547874855,4279.0,0.0697621337855,193.0,0.00314655102141,61337.0,63.0386426299,NA,1015.88902778,4.64726333758,128.9
"Altoona, PA",10.0,40.535278,-78.370833,3.60344574194,14.935483871,NA,NA,13.2258064516,12.1935483871,NA,NA,NA,NA,0.0227401612903,29.5161290323,5.04566177419,16.8709677419,"Altoona, PA10",Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7,51740.0,0.843536527708,5125.0,0.0835547874855,4279.0,0.0697621337855,193.0,0.00314655102141,61337.0,52.8221645998,NA,1014.44650538,6.47449931905,134.8
"Altoona, PA",11.0,40.535278,-78.370833,5.75317028261,24.0454545455,NA,NA,11.9333333333,11.1333333333,NA,NA,NA,NA,NA,NA,4.9666063,19.9,"Altoona, PA11",Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7,51740.0,0.843536527708,5125.0,0.0835547874855,4279.0,0.0697621337855,193.0,0.00314655102141,61337.0,41.6945473042,NA,1019.84692737,5.55326473096,124.5
"Altoona, PA",12.0,40.535278,-78.370833,12.1304306296,42.8461538462,NA,NA,12.5483870968,11.6774193548,NA,NA,NA,NA,NA,NA,5.56219458065,22.8709677419,"Altoona, PA12",Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7,51740.0,0.843536527708,5125.0,0.0835547874855,4279.0,0.0697621337855,193.0,0.00314655102141,61337.0,25.9683018868,NA,1015.04072581,9.27891063432,123.9
"Amarillo, TX",1.0,35.201584,-101.909248,4.91666666667,20.6666666667,4.49443429032,18.7419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX1",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,32.4225684932,NA,1018.25811088,10.7611382504,39.9
"Amarillo, TX",2.0,35.201584,-101.909248,7.92,33.0,4.70014884615,19.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX2",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,30.7823296703,NA,1017.18660714,9.44991051722,46.8
"Amarillo, TX",3.0,35.201584,-101.909248,3.74,15.8,4.96093193548,20.6451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX3",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,44.9987192118,NA,1013.01777778,12.9350812293,57.9
"Amarillo, TX",4.0,35.201584,-101.909248,4.92,20.4,6.13569441667,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX4",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,56.9842444822,NA,1009.67737226,13.8230826122,124.5
"Amarillo, TX",5.0,35.201584,-101.909248,3.24,13.4,6.4588648871,26.8709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX5",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,63.5191457286,NA,1010.27163265,12.239816074,82.2
"Amarillo, TX",6.0,35.201584,-101.909248,9.92,39.6,8.40666486667,34.5666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX6",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,77.3630623819,NA,1009.82375,12.3680035236,46.1
"Amarillo, TX",7.0,35.201584,-101.909248,7.06666666667,29.6666666667,7.10435606452,29.4838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX7",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,74.668121411,NA,1012.81493441,10.9327001152,128.8
"Amarillo, TX",8.0,35.201584,-101.909248,7.175,29.75,7.28796082258,30.0322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX8",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,77.4927090909,NA,1012.20444894,10.2796915701,96.8
"Amarillo, TX",9.0,35.201584,-101.909248,4.9,20.4,6.03927775,25.1333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX9",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,72.1388461538,NA,1012.69854015,10.6471692059,59.9
"Amarillo, TX",10.0,35.201584,-101.909248,5.75,24.0,5.95268623729,24.2142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amarillo, TX10",Metropolitan Statistical Area,249881.0,3649.2,68.5,2591.4,93862.0,0.811779459459,14998.0,0.129712432432,6482.0,0.0560605405405,283.0,0.00244756756757,115625.0,60.4357976654,NA,1016.24167508,10.0486257221,37.3
"Anchorage, AK",1.0,61.3351322559,-149.600366783,9.43083987795,36.9,0.472222222222,2.11111111111,12.55,11.6666666667,1.11576472581,19.3951612903,NA,NA,NA,NA,NA,NA,"Anchorage, AK1",Metropolitan Statistical Area,380821.0,26312.6,14.5,3006.9,141199.0,0.759334448322,23534.0,0.126560222854,18187.0,0.0978053358143,3031.0,0.0162999930089,185951.0,13.2225428314,NA,NA,1.39373057897,NA
